chip,event,threshold_db,all_iou,all_recall,all_precision,all_n_pos,cropland_iou,cropland_recall,cropland_precision,cropland_n_pos,open_water_iou,open_water_recall,open_water_precision,open_water_n_pos,vegetation_iou,vegetation_recall,vegetation_precision,vegetation_n_pos
Bolivia_76104,Bolivia,-19.6484375,0.0,0.0,0.0,5,nan,nan,nan,0,nan,nan,nan,0,0.0,0.0,0.0,5
Ghana_103272,Ghana,-19.6484375,0.17229310150163712,0.9794608472400513,0.17291784702549576,1558,0.07922871324933181,0.9584295612009238,0.07950191570881227,433,0.843520782396088,0.9942363112391931,0.8476658476658476,347,0.31971029487842734,0.9888,0.32087227414330216,625
Ghana_1033830,Ghana,-19.6484375,0.5421594469587706,0.563014533472436,0.9360467113171904,96811,0.6938116286977218,0.7635173058933583,0.8837158943265483,10690,0.9524547803617571,0.9541806885840021,0.9981045220687788,3863,0.49961226736041625,0.5163788200010342,0.9389765167720552,77356
Ghana_1078550,Ghana,-19.6484375,0.018797593056073272,0.2508884150675195,0.019915373765867418,1407,0.36363636363636365,0.8,0.4,5,nan,nan,nan,0,0.018488745980707395,0.25109170305676853,0.019567806704100733,1374
Ghana_1089161,Ghana,-19.6484375,0.2068212824010914,0.782249742002064,0.21945570353213664,2907,0.022267523914066174,0.2282958199356913,0.024080040698660335,622,0.9913344887348353,0.9930555555555556,0.9982547993019197,1152,0.2808811959087333,0.8479809976247031,0.29577464788732394,842
Ghana_11745,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_124834,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_128663,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0
Ghana_132163,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0
Ghana_134751,Ghana,-19.6484375,0.0,nan,0.0,0,nan,nan,nan,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_135389,Ghana,-19.6484375,0.017316017316017316,0.06349206349206349,0.023255813953488372,252,nan,nan,nan,0,nan,nan,nan,0,0.012154696132596685,0.04721030042918455,0.016105417276720352,233
Ghana_141271,Ghana,-19.6484375,0.014631806188534421,0.1491442542787286,0.01596440722323999,1636,0.0456140350877193,0.1511627906976744,0.06132075471698113,86,nan,nan,nan,0,0.008923485855325613,0.1172069825436409,0.009566456340321597,1203
Ghana_141910,Ghana,-19.6484375,0.3620206533027649,0.7845010615711253,0.4019974759563079,70650,0.4528663359041116,0.8070088412943889,0.5078685935692381,34271,0.7743563203519214,0.9353023909985936,0.8181818181818182,6399,0.25199823468837346,0.7237773317840921,0.2788123753848658,28401
Ghana_142312,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_144050,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_146222,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_147015,Ghana,-19.6484375,0.054805659456822246,0.2864022662889518,0.06347312908086389,3530,0.05360824742268041,0.287292817679558,0.06183115338882283,181,nan,nan,nan,0,0.04479036202063577,0.26167247386759585,0.05126979792463135,2870
Ghana_154838,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_156478,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_161233,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_167233,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_168875,Ghana,-19.6484375,0.0,nan,0.0,0,nan,nan,nan,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_187318,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_194723,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0,0.0,nan,0.0,0
Ghana_234935,Ghana,-19.6484375,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
Ghana_247288,Ghana,-19.6484375,0.5513698630136986,0.6041275797373359,0.8632707774798928,26650,0.7635694572217111,0.7889733840304183,0.9595375722543352,2104,0.9240048250904704,0.9690069576217584,0.9521441889372281,3162,0.47826481944129,0.5254516418804271,0.8419158803774188,20038
Ghana_24858,Ghana,-19.6484375,0.007606907894736842,0.07644628099173553,0.008376726284808693,484,0.00046125461254612545,0.14285714285714285,0.00046253469010175765,7,nan,nan,nan,0,0.007386130488305293,0.046632124352331605,0.008699855002416627,386
Ghana_26376,Ghana,-19.6484375,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
Ghana_264787,Ghana,-19.6484375,0.0,nan,0.0,0,0.0,nan,0.0,0,nan,nan,nan,0,0.0,nan,0.0,0
Ghana_277,Ghana,-19.6484375,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0,nan,nan,nan,0
Ghana_308249,Ghana,-19.6484375,0.28867981790591807,0.5922789539227895,0.36027573668661467,8030,0.27552,0.6310003664345915,0.32843791722296395,2729,0.9010989010989011,0.9092169092169092,0.990188679245283,1443,0.2080545229244114,0.47496463932107497,0.2701963308657869,3535
